TANGGAL;TN;TX;TAVG;RH_AVG;RR;SS;FF_X;DDD_X;FF_AVG;DDD_CAR
27-11-2020;26,2;34;29;78;0;6,6;4;330;2;W 
28-11-2020;25,4;31,8;28,4;80;4,6;5,1;5;300;2;W 
29-11-2020;26,4;32,6;28,4;78;1,2;3,1;10;280;6;W 
30-11-2020;25,2;31,8;27,6;81;1;1,4;7;270;4;W 
01-12-2020;25,9;33,5;29,2;73;8888;1;6;260;4;W 
02-12-2020;27,1;33,8;29,6;75;0;8,1;5;300;2;NW
03-12-2020;24,5;29,4;26,7;84;41,4;7,8;4;350;2;W 
04-12-2020;24,2;31,7;27,9;84;2,2;0;6;270;3;W 
05-12-2020;25,7;29,8;27,5;81;28,5;6,2;8;290;4;W 
06-12-2020;24,8;29,1;26,6;90;36;1;6;300;4;W 
07-12-2020;24;29,8;25,7;90;44;0;7;290;4;W 
08-12-2020;24;32,1;28,8;80;19,3;0;9;280;5;W 
09-12-2020;24,9;32,2;28,6;80;7;6,1;10;300;5;W 
10-12-2020;26,4;30,6;28,1;81;4,7;4,9;4;300;2;W 
11-12-2020;26,8;31;28,5;81;8888;2,4;5;280;3;W 
12-12-2020;25,4;-;28,2;77;6,5;4,8;7;260;3;W 
13-12-2020;-;29,6;26,9;91;1;3,5;6;270;3;W 
14-12-2020;26;31,6;28,1;79;0,2;1,3;7;260;4;W 
15-12-2020;26,4;32,6;28;77;0;3,7;6;260;4;W 
16-12-2020;25,5;32,5;28,1;77;0,7;2,4;7;260;4;W 
17-12-2020;24,6;30,5;27;85;5,8;2,7;6;270;4;W 
18-12-2020;25;30,2;27,6;81;0,5;1,2;8;320;5;W 
19-12-2020;25,9;30,8;28,2;78;0,2;3,6;7;280;4;W 
20-12-2020;26;30;27,2;82;0;5,4;6;260;4;W 
21-12-2020;24,4;29,8;27,5;79;4,3;3,1;7;270;4;W 
22-12-2020;26,2;30,8;28,3;79;0,2;1;5;320;3;W 
23-12-2020;25,6;34;28,9;73;0;3,7;6;260;3;W 
23-12-2020;25,6;34;28,9;73;0;3,7;6;260;3;W 
24-12-2020;-;32,5;28,1;78;-;7,7;13;280;4;W 
24-12-2020;-;32,5;28,1;78;-;7,7;13;280;4;W 
25-12-2020;26,1;34;29,1;72;8888;5,3;7;270;4;W 
26-12-2020;25,5;32;28,4;77;0;6,6;6;270;4;W 
27-12-2020;25,9;31,5;29,1;74;-;5,9;5;290;4;W 
28-12-2020;26,9;31,6;28,7;78;0;7,7;6;270;3;W 
29-12-2020;26,5;31,2;28,3;77;0;6,8;7;280;4;W 
30-12-2020;26,5;32;27,8;80;-;2,9;8;270;4;W 
31-12-2020;25;29;26,2;87;34;1,4;6;270;3;W 
01-01-2021;25;29,8;26,9;85;7,7;0;4;310;2;W 
02-01-2021;25;30,8;27,3;82;0,5;2,9;6;320;3;NW
03-01-2021;25;31;28;82;-;5,5;5;310;3;W 
04-01-2021;26,2;31,4;28,6;79;2,8;2,5;6;260;3;W 
05-01-2021;26,4;29,2;27,8;84;-;7;8;280;2;W 
06-01-2021;23,9;30,6;27,5;84;19,1;0,5;4;350;2;NW
07-01-2021;23,9;29,6;27,3;84;32;2,5;5;300;2;NW
08-01-2021;25,6;29;27,3;86;2,8;0,4;6;300;2;W 
09-01-2021;26,2;31;26,2;90;3,9;0;5;210;3;W 
10-01-2021;24,8;29,9;27;86;31,5;4;7;310;3;W 
11-01-2021;24,8;30,8;27,9;82;0;0,2;6;300;3;W 
12-01-2021;25,9;30;27,1;87;0;6,1;6;300;3;W 
13-01-2021;25,8;-;27,1;86;3,5;0,7;7;330;4;NW
14-01-2021;-;29;27,7;83;0,5;0;5;310;3;NW
15-01-2021;26,8;30;27,9;82;-;0;5;300;2;W 
16-01-2021;26;32,3;28,9;76;-;0,2;7;280;3;W 
17-01-2021;26;30,6;28,2;83;0;7,9;5;330;3;NW
18-01-2021;26,7;28,3;27,8;83;1,2;1,4;9;310;5;NW
19-01-2021;24,5;29,8;27,5;81;7,6;0;6;350;3;N 
20-01-2021;-;30,6;28,5;78;4,6;1,3;6;350;3;N 
21-01-2021;25,8;28,6;27,3;88;4,3;5,3;5;310;2;NW
22-01-2021;25,7;30;27,8;84;13,6;0;4;300;1;NW
23-01-2021;26,4;30;27,4;86;0;1,5;6;10;2;C 
24-01-2021;-;-;24,7;95;80,5;1;6;330;2;C 
25-01-2021;24;31,1;27,7;84;26;0;5;320;2;NW
26-01-2021;25,2;30,8;27,6;82;0;8,1;6;260;4;W 
27-01-2021;24,4;29,2;25,8;89;16;5,4;6;290;4;W 
28-01-2021;24,2;28,4;25,3;89;2;0,2;8;260;5;NW
29-01-2021;24;30,1;27,4;84;33,8;1,2;9;310;4;W 
30-01-2021;24,3;29,4;26,8;87;12;2,9;7;330;3;NW
31-01-2021;24,3;-;27;86;26,5;0,9;6;310;2;C 
01-02-2021;25;30,8;27,7;84;-;0;9;310;3;N 
02-02-2021;25,4;30,4;27,8;84;22,3;4,4;6;290;3;W 
03-02-2021;24;29,2;26,1;92;58,3;5,1;6;330;3;NW
04-02-2021;24,8;30,4;27,2;85;18,5;0,8;7;320;3;NW
05-02-2021;24,4;30,4;28;81;13,6;7,5;7;320;4;NW
06-02-2021;25;30,7;28,6;82;24,6;7,7;5;280;3;W 
07-02-2021;25;30,4;28,4;81;20;8,3;7;330;4;NW
08-02-2021;26;30,8;28,5;83;11,9;4,3;6;300;2;NW
09-02-2021;24,4;30,5;27,4;86;14,8;4,8;6;310;3;NW
10-02-2021;25,4;30,5;27,5;86;2;4,3;7;300;3;W 
11-02-2021;25,8;31;27,5;84;0,1;1,3;7;280;2;W 
12-02-2021;26;29,8;28;80;-;6,4;6;330;3;NW
13-02-2021;25,2;30,2;27,6;85;13,9;4,2;6;320;3;NW
14-02-2021;25,8;28,3;27,8;87;8888;4;3;340;2;N 
15-02-2021;25,3;30,5;27,5;88;36,1;0;5;290;2;NW
16-02-2021;24,6;27,2;26;93;78;4,6;5;350;1;C 
17-02-2021;24;28;26,1;86;39,2;0;4;240;3;NW
18-02-2021;24,8;30;26,3;86;-;0;6;350;3;NW
19-02-2021;24,6;29,5;27,1;81;52,8;3,4;5;250;4;W 
20-02-2021;25,8;30;28,1;81;6,3;0,5;7;330;3;NW
21-02-2021;25,5;30,4;27,4;84;5,1;1,9;5;310;2;NW
21-02-2021;25,5;30,4;27,4;84;5,1;1,9;5;310;2;NW
22-02-2021;25,6;30,8;28,1;80;8888;8,6;6;300;3;NW
23-02-2021;26,6;31,2;28,2;81;-;5,8;6;280;3;W 
24-02-2021;26;31,4;28,5;77;1;3,1;9;270;4;W 
25-02-2021;24,6;29,9;26,9;87;3,3;0;8;310;3;NW
26-02-2021;23,5;29,6;26,9;87;30;0,6;5;330;2;N 
27-02-2021;25,1;31,2;28,1;85;15;0;5;360;2;NE
28-02-2021;26;32,3;29,3;74;0;4,8;5;210;2;W 
01-03-2021;26,7;32,2;29;76;0,3;2,7;5;260;3;N 
02-03-2021;24,2;31;26,8;89;46,7;6,6;3;320;1;C 
03-03-2021;-;30,8;27,4;84;33,8;4,6;4;280;2;W 
04-03-2021;25;31,1;28,5;81;-;7;4;310;2;NW
05-03-2021;26,3;32;28,1;81;3,3;2,7;6;20;2;C 
06-03-2021;26,4;30,5;27,3;86;0,5;5,5;5;310;2;C 
07-03-2021;25;30,8;27,7;83;5;3,3;4;330;1;C 
08-03-2021;25,4;31;27;82;5,6;2,1;8;310;3;W 
09-03-2021;25,4;31,2;27,3;83;0,2;4,1;4;300;1;C 
10-03-2021;25,4;30,8;27,6;84;8,8;5,5;8;300;2;N 
11-03-2021;23,2;30,3;26;85;28;5,1;5;290;2;C 
12-03-2021;23,2;29,2;27,5;85;2,6;3;6;270;3;W 
13-03-2021;-;31,8;28,5;79;4,5;-;6;300;3;W 
14-03-2021;26,2;30,6;26,9;80;-;-;9;270;3;W 
15-03-2021;24,2;29,6;27,7;85;26,7;5,9;4;40;1;C 
16-03-2021;26,6;31,3;28,4;81;-;0;6;310;2;C 
17-03-2021;26,4;32,6;28,9;77;0;7;4;340;2;NW
17-03-2021;26,4;32,6;28,9;77;0;7;4;340;2;NW
18-03-2021;26,4;32,6;29,6;78;0;8,6;5;310;2;C 
19-03-2021;27,6;31,2;29;81;-;11,1;8;330;2;W 
20-03-2021;26,8;32;28,4;79;-;4;5;350;2;W 
20-03-2021;26,8;32;28,4;79;-;4;5;350;2;W 
21-03-2021;26,8;32,3;29,1;78;0,2;4,7;7;310;3;W 
22-03-2021;26,8;32,5;29;79;0;8,6;9;320;4;W 
23-03-2021;27;33;29,3;76;8;10;8;310;4;W 
24-03-2021;27;32,6;28,9;74;1;10,6;9;280;4;W 
25-03-2021;27;31,4;28,9;81;0;5,6;5;310;2;W 
26-03-2021;26,4;32,5;28,8;85;8,8;7,3;6;320;2;C 
27-03-2021;26,4;32,6;29,6;85;0;10,1;6;10;2;C 
28-03-2021;26,7;32;29,1;84;3,6;4,4;5;30;2;C 
29-03-2021;-;32;29;86;0,8;10,1;4;320;2;W 
30-03-2021;27,5;29,6;27,9;91;0,5;2,1;4;60;2;W 
31-03-2021;26,4;33,2;28,8;86;1,2;0;6;310;4;W 
01-04-2021;26,2;30;27,7;86;0,7;7,7;8;290;4;W 
02-04-2021;26,2;32;29,3;82;0;0;4;30;2;C 
03-04-2021;25;29;26,9;91;46;9,6;3;150;1;SE
04-04-2021;25,6;30;27,8;89;3;0;4;320;2;NE
05-04-2021;26,6;31,5;29;85;0;0,2;4;310;2;W 
06-04-2021;25,6;33,2;28,5;83;0;1;10;270;6;W 
07-04-2021;25,6;30,8;28,1;84;1,6;4,7;9;280;3;W 
08-04-2021;25,4;32,5;28,8;84;1,5;0,6;5;350;3;W 
09-04-2021;26,7;31,8;29,4;84;0;8,6;5;350;2;W 
10-04-2021;24,6;31,6;27,6;88;3,2;9,1;4;340;2;C 
11-04-2021;25,2;32,4;28,7;84;0;3,9;4;160;2;S 
12-04-2021;26,6;32,6;29;83;0;5,8;5;20;2;C 
13-04-2021;25,8;32,6;28;86;17,2;9,4;5;150;2;C 
14-04-2021;26;32;28,2;87;1;6,3;6;10;2;S 
15-04-2021;26,1;32;27,8;86;0,5;7,6;5;340;2;C 
16-04-2021;26;32,2;28,8;84;1,8;3,8;5;30;2;NE
17-04-2021;26,4;32,1;29,6;84;0;9;4;70;2;C 
18-04-2021;26,3;32,2;28,6;88;1,6;5,9;5;30;2;SE
19-04-2021;26,3;32,6;29,5;83;8888;3,5;7;30;3;S 
20-04-2021;26,6;33,2;29,5;82;-;9,7;5;20;2;SE
21-04-2021;26,8;32,8;29,5;81;0;0;6;40;3;NE
22-04-2021;27,2;32,9;29,6;79;0;10,1;4;60;2;NE
23-04-2021;27,4;32,8;29,4;84;0;8,2;3;100;2;E 
24-04-2021;26,2;32,2;28,9;83;9,5;7,8;6;20;2;C 
25-04-2021;26,6;32,1;29,1;83;-;8;6;40;2;NE
26-04-2021;27,2;33,4;30,2;80;0;7,8;6;90;4;E 
27-04-2021;27,5;33,4;29,9;82;0;9,9;5;120;3;NE
28-04-2021;27,4;32,1;29,2;84;1;9,9;4;20;2;S 
29-04-2021;26,5;33;29,3;82;0;1,6;5;20;3;NE
30-04-2021;26,8;32,2;28,7;85;0;8,4;5;90;3;NE
01-05-2021;27,2;33,4;29,9;83;0;2,4;6;50;4;SE
02-05-2021;27,6;33,2;29,9;82;0;8,2;5;60;3;E 
03-05-2021;27,9;33;29,8;83;-;7,3;6;110;3;E 
04-05-2021;27,4;33,1;29,5;84;-;4,9;5;30;2;NE
05-05-2021;27,8;33,2;29,7;83;0;4,2;5;30;2;NE
06-05-2021;26,3;32,4;27,9;88;11,5;4,5;6;220;2;C 
07-05-2021;25,9;32,3;29;82;11;4,9;6;80;2;NE
08-05-2021;-;33;29,2;85;14;9;4;110;2;NE
09-05-2021;24,6;32,6;28,2;86;54,8;6,3;4;50;2;NE
10-05-2021;25,4;33,4;29,5;80;18,5;7,3;6;50;3;SE
11-05-2021;27,2;34,6;30,1;80;-;9,2;5;80;3;SE
12-05-2021;27,4;34,1;30;82;-;9,2;7;110;2;SE
13-05-2021;27,9;33,3;29,8;84;0;7,5;7;70;3;SE
14-05-2021;28;33,9;30;80;0;6,9;6;80;3;E 
15-05-2021;28;33,7;30,2;80;-;6,5;5;90;2;SE
16-05-2021;28,2;33,2;30,1;78;0;9,8;5;40;2;NE
17-05-2021;28,2;32,8;29,9;82;-;8,5;5;40;2;NE
18-05-2021;23,8;31,2;27,4;86;91,6;3,4;5;60;2;NE
19-05-2021;24,6;32,8;29,2;82;0;4,3;4;30;2;NE
20-05-2021;27,3;33;29,7;83;-;6,3;5;70;3;NE
21-05-2021;27,5;33,6;29,4;83;0;10,1;6;30;2;E 
22-05-2021;27,7;32,4;29,8;79;0;8,5;4;40;2;C 
22-05-2021;27,7;32,4;29,8;79;0;8,5;4;40;2;C 
23-05-2021;27,2;32,6;29,2;86;-;6,4;5;60;2;C 
24-05-2021;27,2;33;29,7;83;-;5;5;60;2;S 
25-05-2021;25,4;33,2;28,9;82;35,2;5,5;5;30;3;SE
26-05-2021;26,2;33,2;29,5;75;-;7,2;7;80;4;E 
27-05-2021;26,8;33,8;30,1;74;-;8,7;7;90;4;E 
28-05-2021;27,7;33,4;30;74;0;9,8;5;60;2;NE
29-05-2021;27,2;31,3;27,2;86;0,1;10;4;220;2;W 
29-05-2021;27,2;31,3;27,2;86;0,1;10;4;220;2;W 
30-05-2021;24,7;33;28,6;80;13;0;5;180;2;C 
31-05-2021;25,6;32,8;29,5;80;-;9,5;4;360;2;C 
01-06-2021;27,5;32,7;29,8;78;0;8,2;5;30;2;SE
01-06-2021;27,5;32,7;29,8;78;0;8,2;5;30;2;SE
02-06-2021;27,5;33,2;29,8;76;0;5,6;5;60;2;NE
03-06-2021;27,4;33,2;29,5;79;15,5;6,6;5;70;3;E 
04-06-2021;27,4;34,7;30,6;74;-;5,4;6;60;2;C 
05-06-2021;27,8;32,2;29,6;78;-;-;6;30;2;NE
06-06-2021;27,8;32,5;29,9;78;0;7,8;7;200;2;C 
07-06-2021;25;32;28,3;78;44,8;5,2;5;20;1;C 
08-06-2021;26;32,8;29,5;78;0;9;6;340;2;NE
09-06-2021;27,7;32,6;29,6;76;0;7,5;4;30;2;SE
10-06-2021;27,6;32,4;29,5;76;0;7,4;6;40;2;C 
11-06-2021;27,4;32,6;29,5;74;0;4,9;5;30;2;S 
12-06-2021;27,1;34,6;29,8;74;0;4,6;8;80;2;E 
13-06-2021;26;33,6;29,6;75;0;7,8;7;100;3;SE
14-06-2021;27,4;32,8;29,1;78;0;6,5;6;120;3;E 
15-06-2021;26,2;32,8;28,1;78;0,2;1,1;6;50;3;SE
16-06-2021;26,4;32,4;28,7;78;8888;3,9;5;70;2;C 
17-06-2021;26,1;31;28,7;78;8,5;2;6;40;2;C 
18-06-2021;26,6;30,8;27,6;82;0,4;0,7;6;260;1;C 
19-06-2021;25,8;29,8;26,5;89;2;0,7;4;300;0;C 
20-06-2021;24,2;30,8;27,2;82;53;0;5;10;2;C 
21-06-2021;25;31;26,8;82;1,7;2,7;5;360;2;W 
22-06-2021;25,1;31,2;27,7;78;0;2;3;60;2;NE
23-06-2021;25,3;30,4;28;81;0;5,2;3;70;1;C 
24-06-2021;-;30,4;27,6;80;0;0;5;120;2;SE
25-06-2021;25,8;33,2;28,7;76;0,5;1,2;4;60;2;SE
26-06-2021;25,8;32,2;28,7;80;0;8,4;6;40;3;E 
27-06-2021;26,6;32;28,8;80;0;2,5;4;50;1;C 
28-06-2021;26,5;31,4;28,5;80;4;9,2;6;70;2;SE
29-06-2021;26,5;33;28,9;74;0;1;4;50;2;C 
30-06-2021;26,5;30,6;27,8;81;0;7,2;4;320;2;NW
01-07-2021;26;30,8;26,2;88;1,6;1,2;3;70;1;C 
02-07-2021;24,6;32,8;28,4;76;32,5;0,8;7;130;3;E 
03-07-2021;25,7;33;28,9;76;0;10,4;4;40;2;NE
04-07-2021;26,2;32,6;28,7;76;0;7,8;5;60;2;NE
05-07-2021;26,4;31,9;28,9;76;0;9,6;4;40;2;NE
06-07-2021;26,9;32,6;28,8;74;0;5,8;17;100;2;C 
07-07-2021;26,6;32,6;28,8;68;0;4,9;3;50;2;E 
08-07-2021;26;33,1;28,7;71;0;2,8;5;50;2;E 
09-07-2021;26;32,1;29,4;72;0;2,5;5;30;3;SE
10-07-2021;27,5;32,6;29,5;74;0;8,9;6;110;4;SE
10-07-2021;27,5;32,6;29,5;74;0;8,9;6;110;4;SE
11-07-2021;27,2;32;28,7;78;0;4,7;8;80;4;E 
12-07-2021;26,9;33,4;29,8;66;3,1;1,7;7;100;3;E 
13-07-2021;26;31,2;27,7;76;0;10,7;7;330;3;NW
14-07-2021;21,6;31;28,1;78;8888;0,8;2;330;2;NW
15-07-2021;26,5;31,8;28,8;73;8888;0,9;6;360;2;C 
16-07-2021;26,5;33,2;28,9;70;0;3,6;5;70;3;SE
17-07-2021;26,5;33,2;29,1;70;0;8,7;6;60;2;E 
17-07-2021;26,5;33,2;29,1;70;0;8,7;6;60;2;E 
18-07-2021;-;31,8;28,6;71;0;8,9;5;40;2;NE
19-07-2021;26,5;32;29;76;0;9,6;4;350;2;C 
20-07-2021;26,8;31,8;28,7;78;0;1,5;6;60;2;NE
21-07-2021;26,8;32,1;29;77;0,8;6,3;5;30;2;NW
22-07-2021;22;31,2;28,3;77;0,6;5,8;4;30;2;NE
23-07-2021;25,8;31,2;27,9;80;2,6;1,3;6;320;2;C 
24-07-2021;25,4;31,8;28,1;80;4,3;1,9;4;20;1;C 
25-07-2021;25,2;32;27,9;78;1,5;4,3;6;70;2;NE
26-07-2021;25,2;33,8;28,7;66;0;10,7;6;60;3;E 
27-07-2021;25,2;33,6;28,3;68;0;9,7;5;60;2;SE
28-07-2021;25,4;34,4;28,9;61;0;10,4;8;80;2;C 
29-07-2021;25,6;32,4;29,1;65;0;10;4;310;2;C 
30-07-2021;26,8;32,6;29,2;70;0;9,1;5;30;2;N 
31-07-2021;27,2;31,5;29,2;76;-;8,9;3;360;2;N 
01-08-2021;26;31,6;28,5;76;1,9;2,1;4;40;2;S 
02-08-2021;26,2;32;29,1;73;0;5,7;5;70;2;C 
03-08-2021;27,2;33;29,1;73;0;5,3;6;60;2;C 
04-08-2021;26,8;32,6;29;72;0;6,9;6;60;2;NE
05-08-2021;26,8;32,4;28,4;78;0;9,9;4;30;1;C 
06-08-2021;25,7;33,5;28,8;70;5;4,1;5;110;3;E 
07-08-2021;25,7;32,8;29,3;72;0;6,4;6;60;4;E 
07-08-2021;25,7;32,8;29,3;72;0;6,4;6;60;4;E 
08-08-2021;26,8;33;29,1;77;-;10,3;6;40;3;SE
08-08-2021;26,8;33;29,1;77;-;10,3;6;40;3;SE
09-08-2021;26,9;32,6;29,6;74;0;8,6;5;90;3;E 
10-08-2021;-;30,4;27,1;84;58,7;10,1;4;40;2;C 
11-08-2021;24,8;33,2;28,9;70;8888;0,6;6;80;2;E 
12-08-2021;25,5;34,8;29,3;63;0;9,4;4;80;2;E 
13-08-2021;26;31;28,4;72;0;10;5;40;2;C 
14-08-2021;26,5;33,5;29,1;72;-;0,3;9;50;2;E 
15-08-2021;26,7;35;30,1;66;0;9,4;9;100;4;E 
16-08-2021;26,8;33,4;29,2;68;0;9;6;60;3;E 
17-08-2021;26,8;32,5;29,5;70;0;-;7;40;2;NE
18-08-2021;27,6;32,3;29,3;73;0;9,7;4;300;2;W 
19-08-2021;26;32,4;28,9;74;0;6,7;3;300;2;S 
20-08-2021;26,2;32,1;28,6;72;8888;6,2;4;40;2;NE
21-08-2021;26;30,8;28,2;76;8888;3,8;6;10;1;C 
22-08-2021;26;33,4;29;73;0;1,4;6;70;2;C 
23-08-2021;26,4;32,3;29;76;0;3,3;7;30;2;NE
24-08-2021;27,4;32,1;29,5;71;0;8;3;50;1;C 
25-08-2021;26,3;32,4;28,7;70;8888;0,4;4;50;2;NE
26-08-2021;26,2;-;29;66;0;6,5;5;40;2;C 
27-08-2021;26,6;32,5;29,1;70;0;8,9;3;280;2;S 
28-08-2021;26,8;34,4;30;63;0;7,2;7;60;2;C 
29-08-2021;27;31,4;28,7;72;0;9,1;4;350;2;SW
30-08-2021;27,2;32,4;29;76;0;0,5;3;200;1;C 
31-08-2021;27;32,3;29,8;72;0;1,4;5;60;2;C 
01-09-2021;27;33,4;29,3;71;8888;0,7;6;50;2;E 
02-09-2021;27;32,2;29,1;70;0;6;5;10;2;C 
03-09-2021;27,2;32,2;29,1;75;0;1,1;4;30;2;NE
04-09-2021;26,8;32,6;29,1;68;-;0;4;180;2;S 
04-09-2021;26,8;32,6;29,1;68;-;0;4;180;2;S 
05-09-2021;26,8;32,6;29,6;70;-;10,5;7;40;2;C 
06-09-2021;27,7;32,8;29,6;73;0;5,2;6;70;3;E 
07-09-2021;27,3;32,1;29;76;0;5;4;70;2;C 
08-09-2021;26,1;32,2;28,8;76;0,3;5,5;5;350;2;C 
09-09-2021;25,7;31,8;28,3;70;1,1;3,5;5;30;2;NE
10-09-2021;25,7;33,1;29;66;-;7,6;4;300;2;S 
11-09-2021;26,4;32,3;29,1;70;0;10,9;5;20;2;C 
12-09-2021;26,8;31,4;28,9;77;0;6,4;6;100;2;SE
13-09-2021;26,8;33;28,9;75;8888;2,4;8;60;3;E 
14-09-2021;24,4;27,6;25,7;90;64,4;5,8;3;190;1;C 
15-09-2021;23,6;31;28;81;6,1;0;5;40;2;NE
16-09-2021;26;32,8;29,1;75;0;6,6;5;50;3;E 
17-09-2021;26;33,3;29,5;72;0;10,7;5;80;3;NE
18-09-2021;27;35;30,4;66;0;11,1;7;130;3;SE
18-09-2021;27;35;30,4;66;0;11,1;7;130;3;SE
19-09-2021;27,8;32,4;29,4;74;0;10,9;5;330;2;NW
20-09-2021;26,6;32,1;28,8;71;8888;9;4;40;2;NE
21-09-2021;26,8;32,6;29,1;71;0;9,1;7;10;2;SE
22-09-2021;26,6;34,2;29,6;69;0;8,3;5;120;3;E 
23-09-2021;27;33,9;29,9;68;0;9,7;23;80;4;E 
24-09-2021;27,2;33,4;29,6;70;0;7,8;6;60;3;E 
25-09-2021;27,6;33,2;29,7;74;0;10,2;6;50;3;SE
26-09-2021;27,2;32,6;29,3;76;0;6,1;6;30;2;C 
27-09-2021;26,5;33,1;29,6;73;8;9,3;5;50;2;NE
28-09-2021;26,3;32,3;29,1;77;3,5;10,8;5;40;2;NE
29-09-2021;27,1;32,8;29,7;74;0;7,9;4;80;2;C 
30-09-2021;27,6;33,4;29,8;73;0;10,4;6;30;2;C 
01-10-2021;25,9;31,4;29;75;25,1;10,7;5;50;2;NE
02-10-2021;27,6;30,8;28,8;76;0;4;5;80;2;E 
03-10-2021;26,4;33;29,1;72;0;3,4;3;40;2;W 
04-10-2021;26,8;32,8;28,7;74;0;8,5;6;40;2;SE
05-10-2021;26,4;32,8;29,2;65;7,2;3,3;5;330;2;C 
06-10-2021;26,7;31,8;29,8;71;0;8,2;4;50;2;NE
07-10-2021;26,4;32,6;29,5;65;2,3;7;5;20;2;N 
08-10-2021;26,6;32,3;29;72;0;8,2;4;60;2;NE
09-10-2021;26,8;33,4;29,9;70;0;8,8;4;50;2;NE
10-10-2021;26,9;33,4;30,2;72;0;8,2;5;320;2;C 
11-10-2021;27,6;33,2;-;-;0;5,1;5;340;2;C 
12-10-2021;27;33;29,7;67;0;-;6;40;2;NE
13-10-2021;27,8;33,6;30,1;67;0;5,6;5;30;1;C 
14-10-2021;27,4;33,3;30,1;71;0;7,9;5;10;2;N 
15-10-2021;27,8;34,2;30,5;71;0;2,4;5;40;2;NE
16-10-2021;27,6;33,4;30,1;72;0;10,8;4;130;2;NE
17-10-2021;27,1;33;30,6;72;0;8,4;5;40;3;E 
18-10-2021;24,6;27,6;25,9;90;51,5;10,7;5;300;1;C 
19-10-2021;25,4;33,4;27,5;80;16,3;0;6;10;2;SW
20-10-2021;25,8;32,5;28,9;76;0;5,3;4;260;2;W 
21-10-2021;24,4;33,1;29,1;82;87;7,3;4;240;2;SE
22-10-2021;26,5;32;29,4;76;0;7,2;4;50;2;C 
23-10-2021;26,4;32,2;28,8;78;8,6;5,1;4;80;2;NE
24-10-2021;26,6;33,3;30,1;72;0;6,1;5;20;1;C 
25-10-2021;28,1;33,2;30;71;0;11,2;6;340;1;C 
26-10-2021;26,8;33,4;29,5;72;0;9,3;4;40;2;NE
27-10-2021;26;32;28,9;80;4,5;8,7;5;40;2;C 
28-10-2021;25,4;31,2;27,6;82;33,4;5,2;8;320;2;NW
29-10-2021;25,3;32,7;28,9;75;6,2;0;2;220;0;C 
30-10-2021;26,1;32,2;29,6;76;0;9,8;4;290;2;C 
31-10-2021;26,6;33,1;29,2;75;5,1;9,6;4;310;1;C 
01-11-2021;26,6;31,5;28,1;84;2,2;6,6;4;180;2;S 
02-11-2021;25,9;32;28,7;76;1,5;1,5;7;290;2;C 
03-11-2021;26,2;32,6;28,7;76;0;8,7;4;20;1;C 
04-11-2021;26,6;32,8;29,1;77;8888;8,4;6;270;2;W 
05-11-2021;26,9;30,5;28,3;83;8888;7,6;3;300;1;C 
06-11-2021;25,8;33;29,3;76;1,7;2,5;3;230;2;S 
07-11-2021;27;33;28,3;81;0;10,6;4;250;2;W 
08-11-2021;25,2;32;28,1;81;0,5;3,6;5;70;2;NE
09-11-2021;25,2;32;29,3;81;0;5,9;4;350;2;NW
10-11-2021;26;32,9;28,5;74;0,2;8,2;5;260;2;W 
11-11-2021;26,1;31,5;28,6;76;2;0,4;3;280;2;SW
12-11-2021;26,7;34;28,6;72;0;0;5;260;2;C 
13-11-2021;24,2;31,2;27,4;86;23,3;2,4;3;310;1;C 
14-11-2021;26,2;33,6;29,5;73;0,8;2;6;300;3;NW
15-11-2021;26,4;30,2;28,1;77;0,6;5,8;5;290;3;W 
16-11-2021;26,1;33,4;30;66;8888;0;7;260;2;W 
17-11-2021;26,8;33,8;29,6;75;8888;3;4;40;2;C 
18-11-2021;26,8;32,5;29,4;74;0;4,1;5;340;3;W 
19-11-2021;22,1;30,8;28,1;72;0;3,5;11;280;4;W 
20-11-2021;26,8;32,5;28,3;75;0;0,2;5;320;2;SW
21-11-2021;26,4;33,5;29,4;76;0,4;3;6;270;4;W 
22-11-2021;27,2;33;29,2;76;0;7,5;6;290;4;W 
23-11-2021;26,2;32;28,1;74;8888;2,4;13;240;6;W 
24-11-2021;25,8;33,9;29,1;66;0;1,7;4;310;3;W 
25-11-2021;27;33;29,4;70;0;0,5;5;260;3;W 
26-11-2021;27,4;32,6;28,5;78;8888;3;6;260;2;W 
27-11-2021;25,4;33,5;27,8;76;11,9;4,3;11;280;5;W 
28-11-2021;24,3;33,3;28,4;72;5,8;3,5;9;260;5;W 
29-11-2021;25,5;33;28,4;74;1,1;2,1;7;260;3;W 
30-11-2021;26,6;31,4;29;74;0;3,3;5;300;2;NW
01-12-2021;27,6;34,4;30,3;61;0;0,7;5;260;3;W 
02-12-2021;27,6;34,4;30,4;68;0;4,8;7;270;4;W 
03-12-2021;27,4;32,6;29,6;72;0;8,9;4;290;2;W 
04-12-2021;-;-;-;82;0;1,2;6;290;2;W 
05-12-2021;25,4;27,8;26,4;84;4,8;0;11;280;2;C 
06-12-2021;24;32,8;26,9;84;8;0;7;270;2;C 
07-12-2021;24,2;29;27,1;86;67,5;3,6;6;300;2;C 
08-12-2021;24,2;31,6;28,4;82;1;0;9;280;2;NW
09-12-2021;25,2;31,3;28,1;82;18,6;9,6;5;290;2;W 
10-12-2021;25,8;31,4;28,4;80;8888;2,6;5;340;2;N 
11-12-2021;25;31,4;28,1;79;3,7;7;6;300;2;W 
12-12-2021;26,4;32;29,2;73;0;3,4;7;290;3;W 
